GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0010634	positive regulation of epithelial cell migration	5.61e-06	5.61e-06	1	FLT4,BCAR1,SRPX2,SEMA5A,SPARC,FOXP1,NRP2,TEK,PLCG1,BMP4,KDR,AGT,THBS1,FGF7,ANGPT1
GO:0010595	positive regulation of endothelial cell migration	1.95e-07	1.95e-07	1	FLT4,BCAR1,SRPX2,SEMA5A,SPARC,FOXP1,NRP2,TEK,PLCG1,BMP4,KDR,AGT,THBS1,ANGPT1
GO:0043536	positive regulation of blood vessel endothelial cell migration	2.46e-02	2.46e-02	1	SRPX2,PLCG1,THBS1,ANGPT1
GO:0061564	axon development	1.24e-15	1.24e-15	1	CACNA1G,FYN,KAL1,CNTN1,EPHA3,GPC1,NGFR,CRMP1,GLI2,SEMA3C,COL5A3,MMP2,NRCAM,LAMB1,SEMA6A,COL9A3,ABL1,DNM1,CXCL12,UNC5B,CNTNAP1,SEMA5A,DPYSL3,RTN4,NRP2,PLCG1,COL5A1,DLG4,MYH10,MYH11,KRAS,LRP4,COL4A2,SEMA7A,COL6A1,COL6A2,APP,EPHA2,ITGA10,RHOB,SLIT2,NTRK2,LRRC4C,FEZ1,ITGB1,CACNA1C,DPYSL4,GFRA1,THY1,SPON2,ITGA5,NTNG1,COL6A3,ITGA2,ISLR2,COL3A1,SDC2,CDK5R1,SLIT3,ROBO2,COL4A1,COL4A5,APOD,CACNA1H,COL5A2,ITGA1,MEG3,TUBB3
GO:0007413	axonal fasciculation	2.47e-04	2.47e-04	1	EPHA3,NRCAM,SEMA5A,RTN4,CDK5R1
GO:0038084	vascular endothelial growth factor signaling pathway	2.14e-02	2.14e-02	1	FLT4,PDGFRB,KDR,PDGFRA
GO:0038086	VEGF-activated platelet-derived growth factor receptor signaling pathway	7.31e-04	7.31e-04	1	PDGFRB,PDGFRA
GO:0061037	negative regulation of cartilage development	2.16e-07	2.16e-07	1	SNAI2,PTHLH,NKX3-2,EFEMP1,ADAMTS7,ADAMTS12,GREM1
GO:0032331	negative regulation of chondrocyte differentiation	1.03e-07	1.03e-07	1	SNAI2,PTHLH,NKX3-2,EFEMP1,ADAMTS7,ADAMTS12,GREM1
GO:0003272	endocardial cushion formation	1.41e-03	1.41e-03	1	SNAI2,HEYL,HEY1
GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	5.19e-04	5.19e-04	1	SNAI2,HEYL,HEY1
GO:0061036	positive regulation of cartilage development	2.92e-04	2.92e-04	1	BMP4,BMP2,LOXL2,BMP1
GO:0045765	regulation of angiogenesis	1.37e-08	1.37e-08	1	GPR124,SRPX2,SFRP1,SERPINE1,SEMA5A,SPARC,FGF1,F3,TEK,TWIST1,PLCG1,PTGIS,KDR,SERPINF1,COL4A2,THBS1,CYP1B1,EPHA2,ECM1,RHOB,SFRP2,RUNX1,CD34,SPHK1,THBS2,MEG3,AQP1
GO:0045766	positive regulation of angiogenesis	2.37e-08	2.37e-08	1	SRPX2,SERPINE1,SEMA5A,FGF1,F3,TEK,TWIST1,PLCG1,PTGIS,KDR,THBS1,CYP1B1,ECM1,RHOB,SFRP2,RUNX1,CD34,SPHK1,AQP1
GO:0016525	negative regulation of angiogenesis	3.15e-05	3.15e-05	1	SERPINE1,SPARC,TEK,SERPINF1,COL4A2,THBS1,THBS2,MEG3
GO:0031943	regulation of glucocorticoid metabolic process	2.70e-02	2.70e-02	1	DKK3,BMP2
GO:0031944	negative regulation of glucocorticoid metabolic process	1.12e-02	1.12e-02	1	DKK3,BMP2
GO:0090002	establishment of protein localization to plasma membrane	4.81e-02	4.81e-02	1	GOPC,SORBS1,EPHA2,NKD2,ITGB1,PID1,RAB31,TSPAN5,LRRC15,MYADM,RILPL1
GO:0021879	forebrain neuron differentiation	3.70e-02	3.70e-02	1	LHX6,INHBA,SLIT2,ROBO2
GO:0021884	forebrain neuron development	3.14e-02	3.14e-02	1	LHX6,SLIT2,ROBO2
GO:0021889	olfactory bulb interneuron differentiation	2.47e-02	2.47e-02	1	SLIT2,ROBO2
GO:0021891	olfactory bulb interneuron development	1.03e-02	1.03e-02	1	SLIT2,ROBO2
GO:0070527	platelet aggregation	2.23e-02	2.23e-02	1	PDGFRA,C1QTNF1,PRKG1
GO:0042482	positive regulation of odontogenesis	4.23e-02	4.23e-02	1	BMP2,CD34
GO:0030193	regulation of blood coagulation	1.21e-05	1.21e-05	1	FAP,CAV1,SERPINE1,F3,PLAU,PDGFRA,THBS1,C1QTNF1,CD34,SELP,THBD,F2R,PRKG1
GO:0010543	regulation of platelet activation	1.92e-04	1.92e-04	1	PDGFRA,C1QTNF1,SELP,THBD,PRKG1
GO:0090330	regulation of platelet aggregation	6.99e-03	6.99e-03	1	C1QTNF1,PRKG1
GO:0030195	negative regulation of blood coagulation	1.02e-04	1.02e-04	1	FAP,SERPINE1,PLAU,PDGFRA,THBS1,C1QTNF1,CD34,THBD,PRKG1
GO:0042730	fibrinolysis	2.32e-04	2.32e-04	1	FAP,SERPINE1,PLAU,THBS1,THBD
GO:0051917	regulation of fibrinolysis	5.46e-05	5.46e-05	1	FAP,SERPINE1,THBS1,THBD
GO:0010544	negative regulation of platelet activation	5.87e-05	5.87e-05	1	PDGFRA,C1QTNF1,THBD,PRKG1
GO:0046824	positive regulation of nucleocytoplasmic transport	2.62e-02	2.62e-02	1	IGF1,NEDD4,BAMBI,SEMA5A,TGFB3,BMP4,DAB2,BMP6,DACT1,SPHK1
GO:0051491	positive regulation of filopodium assembly	2.61e-02	2.61e-02	1	FSCN1,DPYSL3,TGFB3,CCL21
GO:0010566	regulation of ketone biosynthetic process	1.35e-02	1.35e-02	1	DKK3,BMP2,BMP6
GO:0048667	cell morphogenesis involved in neuron differentiation	4.95e-15	4.95e-15	1	CACNA1G,FYN,KAL1,CNTN1,EPHA3,GPC1,NGFR,NEDD4,CRMP1,GLI2,SEMA3C,COL5A3,MMP2,NRCAM,LAMB1,SEMA6A,COL9A3,ABL1,DNM1,CXCL12,UNC5B,CNTNAP1,SEMA5A,DPYSL3,RTN4,NRP2,PLCG1,COL5A1,DLG4,MYH10,MYH11,KRAS,LRP4,COL4A2,SEMA7A,COL6A1,COL6A2,APP,EPHA2,ITGA10,RHOB,SLIT2,NTRK2,LRRC4C,FEZ1,ITGB1,CACNA1C,DPYSL4,GFRA1,FARP1,PTPRD,THY1,SPON2,ITGA5,NTNG1,COL6A3,ITGA2,ISLR2,COL3A1,SDC2,CDK5R1,SLIT3,ROBO2,COL4A1,COL4A5,CACNA1H,COL5A2,ITGA1,MEG3,TUBB3
GO:0022029	telencephalon cell migration	4.44e-02	4.44e-02	1	LAMB1,LHX6,RTN4,SLIT2
GO:0022030	telencephalon glial cell migration	2.41e-02	2.41e-02	1	LAMB1,RTN4
GO:0021795	cerebral cortex cell migration	1.54e-02	1.54e-02	1	LAMB1,LHX6,RTN4,SLIT2
GO:0021799	cerebral cortex radially oriented cell migration	1.58e-02	1.58e-02	1	LAMB1,LHX6,RTN4
GO:0021801	cerebral cortex radial glia guided migration	2.41e-02	2.41e-02	1	LAMB1,RTN4
GO:0021800	cerebral cortex tangential migration	3.72e-02	3.72e-02	1	LHX6,SLIT2
GO:1903531	negative regulation of secretion by cell	9.69e-05	9.69e-05	1	RHBDF1,FBLN1,C1QTNF3,IL11,SFRP1,FN1,INHBA,LIF,RAB11FIP5,ADRA2A,IRS1,CD34,SSC5D,F2R
GO:0046888	negative regulation of hormone secretion	2.50e-04	2.50e-04	1	IL11,SFRP1,INHBA,LIF,RAB11FIP5,ADRA2A,IRS1
GO:0044319	wound healing, spreading of cells	1.96e-04	1.96e-04	1	COL5A1,CYR61,PHLDB2,ITGA5
GO:0035313	wound healing, spreading of epidermal cells	1.14e-03	1.14e-03	1	COL5A1,PHLDB2,ITGA5
GO:0010769	regulation of cell morphogenesis involved in differentiation	4.11e-10	4.11e-10	1	PHLDB1,EPHA3,NGFR,NEDD4,FBLN1,NRCAM,BAMBI,SFRP1,COL1A1,SEMA5A,RTN4,TGFB3,TWIST1,SNAI1,BMP2,LIF,LRP4,SEMA7A,TGFB1I1,PHLDB2,SLIT2,SFRP2,NTRK2,CRB2,LRRC4C,DAB2,PTPRD,THY1,GREM1,ISLR2,SDC2,CDK5R1,MYADM,ROBO2
GO:0010770	positive regulation of cell morphogenesis involved in differentiation	8.30e-07	8.30e-07	1	NGFR,BAMBI,COL1A1,SEMA5A,TGFB3,TWIST1,SNAI1,BMP2,LIF,SEMA7A,TGFB1I1,SLIT2,NTRK2,CRB2,DAB2,PTPRD,ISLR2,MYADM,ROBO2
GO:0010717	regulation of epithelial to mesenchymal transition	2.74e-07	2.74e-07	1	PHLDB1,EPHA3,BAMBI,SFRP1,COL1A1,TGFB3,TWIST1,SNAI1,BMP2,TGFB1I1,PHLDB2,SFRP2,CRB2,DAB2,GREM1
GO:0010718	positive regulation of epithelial to mesenchymal transition	1.92e-05	1.92e-05	1	BAMBI,COL1A1,TGFB3,TWIST1,SNAI1,BMP2,TGFB1I1,CRB2,DAB2
GO:1901509	regulation of endothelial tube morphogenesis	8.68e-03	8.68e-03	1	FOXP1,ADAMTS12
GO:0006700	C21-steroid hormone biosynthetic process	4.01e-02	4.01e-02	1	DKK3,BMP2,BMP6,CACNA1H
GO:0032342	aldosterone biosynthetic process	1.62e-03	1.62e-03	1	DKK3,BMP2,BMP6,CACNA1H
GO:0032347	regulation of aldosterone biosynthetic process	5.21e-03	5.21e-03	1	DKK3,BMP2,BMP6
GO:0008543	fibroblast growth factor receptor signaling pathway	4.69e-03	4.69e-03	1	FYN,GPC1,FGFR3,FGF1,PDGFRB,ITPR2,NR4A1,PLCG1,KRAS,PDGFRA,SPRY2,THBS1,FGF7,KIT,IRS1,NOG,SULF2
GO:0032353	negative regulation of hormone biosynthetic process	1.83e-02	1.83e-02	1	DKK3,BMP2
GO:0090032	negative regulation of steroid hormone biosynthetic process	1.12e-02	1.12e-02	1	DKK3,BMP2
GO:0032348	negative regulation of aldosterone biosynthetic process	1.12e-02	1.12e-02	1	DKK3,BMP2
GO:0030501	positive regulation of bone mineralization	3.76e-02	3.76e-02	1	TGFB3,ACVR2A,BMP4,BMP2,BMP6
GO:0010763	positive regulation of fibroblast migration	2.67e-02	2.67e-02	1	THBS1,DDR2
GO:0001841	neural tube formation	3.91e-02	3.91e-02	1	SOX4,PRICKLE1,SKI,DLC1,SOX11
GO:0048812	neuron projection morphogenesis	7.20e-15	7.20e-15	1	CACNA1G,FYN,KAL1,CNTN1,EPHA3,GPC1,NGFR,NEDD4,MAP4K4,CRMP1,GLI2,SEMA3C,COL5A3,MMP2,NRCAM,LAMB1,SEMA6A,COL9A3,ABL1,DNM1,CXCL12,UNC5B,CNTNAP1,SEMA5A,DPYSL3,RTN4,NRP2,NRK,PLCG1,COL5A1,DLG4,MYH10,MYH11,KRAS,LRP4,COL4A2,SEMA7A,COL6A1,COL6A2,APP,EPHA2,ITGA10,RHOB,SLIT2,NTRK2,LRRC4C,FEZ1,ITGB1,CACNA1C,DPYSL4,GFRA1,FARP1,PTPRD,THY1,NBL1,SPON2,ITGA5,NTNG1,COL6A3,ITGA2,ISLR2,COL3A1,SDC2,CDK5R1,SLIT3,ROBO2,COL4A1,COL4A5,CACNA1H,COL5A2,ITGA1,MEG3,TUBB3
GO:0007409	axonogenesis	1.31e-15	1.31e-15	1	CACNA1G,FYN,KAL1,CNTN1,EPHA3,GPC1,NGFR,CRMP1,GLI2,SEMA3C,COL5A3,MMP2,NRCAM,LAMB1,SEMA6A,COL9A3,ABL1,DNM1,CXCL12,UNC5B,CNTNAP1,SEMA5A,DPYSL3,RTN4,NRP2,PLCG1,COL5A1,DLG4,MYH10,MYH11,KRAS,LRP4,COL4A2,SEMA7A,COL6A1,COL6A2,APP,EPHA2,ITGA10,RHOB,SLIT2,NTRK2,LRRC4C,FEZ1,ITGB1,CACNA1C,DPYSL4,GFRA1,THY1,SPON2,ITGA5,NTNG1,COL6A3,ITGA2,ISLR2,COL3A1,SDC2,CDK5R1,SLIT3,ROBO2,COL4A1,COL4A5,CACNA1H,COL5A2,ITGA1,MEG3,TUBB3
GO:0050770	regulation of axonogenesis	5.74e-05	5.74e-05	1	NGFR,NRCAM,SEMA5A,RTN4,LRP4,SEMA7A,SLIT2,NTRK2,LRRC4C,THY1,ISLR2,ROBO2
GO:1990138	neuron projection extension	1.39e-02	1.39e-02	1	NRCAM,SEMA5A,RTN4,NRP2,SEMA7A,SLIT2,ISLR2,SLIT3
GO:0048675	axon extension	1.25e-03	1.25e-03	1	NRCAM,SEMA5A,RTN4,NRP2,SEMA7A,SLIT2,ISLR2,SLIT3
GO:0030516	regulation of axon extension	1.91e-02	1.91e-02	1	NRCAM,SEMA5A,RTN4,SEMA7A,ISLR2
GO:0033674	positive regulation of kinase activity	4.42e-02	4.42e-02	1	FGFR3,MAP4K4,GADD45B,CCND1,GHR,FGF1,PDGFRB,PKD2,CCND2,TEK,NRK,PLCG1,BMP4,BMP2,KRAS,PDGFRA,AGT,SPRY2,CCL21,THBS1,CYR61,ADRA2A,ANGPT1,KIT,DDR2,TGFBR2,IGF2,IRS1,CDK5R1,F2R
GO:0090218	positive regulation of lipid kinase activity	2.75e-04	2.75e-04	1	FGFR3,PDGFRB,TEK,PDGFRA,CCL21,KIT,IRS1
GO:0043552	positive regulation of phosphatidylinositol 3-kinase activity	1.52e-04	1.52e-04	1	FGFR3,PDGFRB,TEK,PDGFRA,CCL21,KIT,IRS1
GO:2001212	regulation of vasculogenesis	2.53e-02	2.53e-02	1	KDR,HEY1,CD34
GO:0034651	cortisol biosynthetic process	1.46e-02	1.46e-02	1	DKK3,BMP2,CACNA1H
GO:0030239	myofibril assembly	9.73e-03	9.73e-03	1	PDGFRB,MYH11,PDGFRA,TPM1,LMOD1
GO:0055003	cardiac myofibril assembly	1.52e-02	1.52e-02	1	PDGFRB,PDGFRA
GO:0050708	regulation of protein secretion	1.71e-02	1.71e-02	1	RHBDF1,IGF1,FBLN1,C1QTNF3,SFRP1,FOXP1,FN1,LEPRE1,SLC2A1,TNFSF4,TGFB3,TWIST1,ITPR2,SOX4,RAB11FIP5,ADRA2A,CACNA1C,BMP6,IRS1,NLGN2,CD34,SSC5D,F2R
GO:0070163	regulation of adiponectin secretion	4.06e-02	4.06e-02	1	C1QTNF3,RAB11FIP5
GO:0050709	negative regulation of protein secretion	2.42e-04	2.42e-04	1	RHBDF1,FBLN1,C1QTNF3,SFRP1,FN1,RAB11FIP5,ADRA2A,IRS1,CD34,SSC5D,F2R
GO:0046676	negative regulation of insulin secretion	4.81e-02	4.81e-02	1	SFRP1,ADRA2A,IRS1
GO:0038091	positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway	7.31e-04	7.31e-04	1	PDGFRB,PDGFRA
GO:1903076	regulation of protein localization to plasma membrane	2.12e-02	2.12e-02	1	GOPC,SORBS1,EPHA2,NKD2,ITGB1,DAB2,PID1,LRRC15
GO:1903077	negative regulation of protein localization to plasma membrane	3.18e-02	3.18e-02	1	GOPC,DAB2,PID1,LRRC15
GO:0006606	protein import into nucleus	6.76e-03	6.76e-03	1	IGF1,SNAI2,C1QTNF3,BAMBI,MDFI,SEMA5A,PKD2,TGFB3,BMP4,PRICKLE1,DAB2,BMP6,FZD7,DACT1,SPHK1,F2R,PDE2A,APOD,DACT3
GO:0035411	catenin import into nucleus	2.45e-04	2.45e-04	1	SNAI2,BAMBI,SEMA5A,FZD7,DACT1,DACT3
GO:0007184	SMAD protein import into nucleus	2.51e-02	2.51e-02	1	TGFB3,BMP4,DAB2,BMP6
GO:0042306	regulation of protein import into nucleus	5.35e-04	5.35e-04	1	IGF1,SNAI2,C1QTNF3,BAMBI,MDFI,SEMA5A,PKD2,TGFB3,BMP4,DAB2,BMP6,FZD7,DACT1,SPHK1,PDE2A,APOD,DACT3
GO:0035412	regulation of catenin import into nucleus	2.45e-04	2.45e-04	1	SNAI2,BAMBI,SEMA5A,FZD7,DACT1,DACT3
GO:0060390	regulation of SMAD protein import into nucleus	9.60e-03	9.60e-03	1	TGFB3,BMP4,DAB2,BMP6
GO:0042307	positive regulation of protein import into nucleus	2.97e-02	2.97e-02	1	IGF1,BAMBI,SEMA5A,TGFB3,BMP4,DAB2,BMP6,DACT1,SPHK1
GO:0035413	positive regulation of catenin import into nucleus	1.15e-02	1.15e-02	1	BAMBI,SEMA5A,DACT1
GO:0060391	positive regulation of SMAD protein import into nucleus	3.56e-03	3.56e-03	1	TGFB3,BMP4,DAB2,BMP6
GO:0042308	negative regulation of protein import into nucleus	3.48e-03	3.48e-03	1	SNAI2,C1QTNF3,MDFI,PKD2,PDE2A,APOD,DACT3
GO:0035414	negative regulation of catenin import into nucleus	2.73e-03	2.73e-03	1	SNAI2,DACT3
GO:0042992	negative regulation of transcription factor import into nucleus	4.46e-02	4.46e-02	1	C1QTNF3,MDFI,PKD2
GO:0030194	positive regulation of blood coagulation	5.52e-06	5.52e-06	1	SERPINE1,F3,THBS1,SELP,THBD,F2R
GO:0051918	negative regulation of fibrinolysis	4.34e-04	4.34e-04	1	SERPINE1,THBS1,THBD
GO:0010771	negative regulation of cell morphogenesis involved in differentiation	1.96e-03	1.96e-03	1	NGFR,FBLN1,SFRP1,SEMA5A,RTN4,LRP4,SLIT2,SFRP2,THY1
GO:0031952	regulation of protein autophosphorylation	2.81e-02	2.81e-02	1	CAV1,ERRFI1,GREM1,ENPP1
GO:0040036	regulation of fibroblast growth factor receptor signaling pathway	3.54e-04	3.54e-04	1	GPC1,THBS1,NOG,SULF2
GO:0032232	negative regulation of actin filament bundle assembly	4.05e-02	4.05e-02	1	PHLDB2,DLC1
GO:0051497	negative regulation of stress fiber assembly	2.61e-02	2.61e-02	1	PHLDB2,DLC1
GO:0050769	positive regulation of neurogenesis	1.23e-03	1.23e-03	1	EPHA3,NGFR,NRCAM,PTK7,SEMA5A,DPYSL3,BMP2,SERPINF1,SEMA7A,SLIT2,NTRK2,ZEB1,PTPRD,NBL1,HEYL,ISLR2,SOX11,ROBO2,TCF4
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	6.88e-05	6.88e-05	1	IGF1,HGF,FGFR3,IL11,ABL1,SFRP1,CAV1,GHR,ERRFI1,LIF,AGT,FGF7,APP,SFRP2,ADRA2A,ANGPT1,KIT,ITGA5,GREM1,IGF2,SOCS5,CSPG4
GO:1900084	regulation of peptidyl-tyrosine autophosphorylation	1.67e-02	1.67e-02	1	CAV1,GREM1
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	1.04e-04	1.04e-04	1	IGF1,HGF,FGFR3,IL11,ABL1,GHR,LIF,AGT,FGF7,ADRA2A,ANGPT1,KIT,ITGA5,GREM1,IGF2,CSPG4
GO:0045619	regulation of lymphocyte differentiation	4.38e-02	4.38e-02	1	GLI2,SFRP1,GLI3,TNFSF4,INHBA,BMP4,TGFBR2,SOCS5
GO:0045620	negative regulation of lymphocyte differentiation	1.05e-03	1.05e-03	1	SFRP1,GLI3,TNFSF4,INHBA,BMP4,SOCS5
GO:0097485	neuron projection guidance	1.72e-15	1.72e-15	1	CACNA1G,FYN,KAL1,CNTN1,EPHA3,GPC1,CRMP1,GLI2,SEMA3C,COL5A3,MMP2,NRCAM,LAMB1,SEMA6A,COL9A3,ABL1,DNM1,CXCL12,UNC5B,CNTNAP1,SEMA5A,DPYSL3,NRP2,PLCG1,COL5A1,DLG4,MYH10,MYH11,KRAS,COL4A2,SEMA7A,COL6A1,COL6A2,APP,EPHA2,ITGA10,RHOB,SLIT2,FEZ1,ITGB1,CACNA1C,DPYSL4,GFRA1,SPON2,ITGA5,COL6A3,ITGA2,COL3A1,SDC2,CDK5R1,SLIT3,ROBO2,COL4A1,COL4A5,CACNA1H,COL5A2,ITGA1,MEG3,TUBB3
GO:1902284	neuron projection extension involved in neuron projection guidance	1.12e-03	1.12e-03	1	SEMA5A,NRP2,SLIT2,SLIT3
GO:0007411	axon guidance	1.72e-15	1.72e-15	1	CACNA1G,FYN,KAL1,CNTN1,EPHA3,GPC1,CRMP1,GLI2,SEMA3C,COL5A3,MMP2,NRCAM,LAMB1,SEMA6A,COL9A3,ABL1,DNM1,CXCL12,UNC5B,CNTNAP1,SEMA5A,DPYSL3,NRP2,PLCG1,COL5A1,DLG4,MYH10,MYH11,KRAS,COL4A2,SEMA7A,COL6A1,COL6A2,APP,EPHA2,ITGA10,RHOB,SLIT2,FEZ1,ITGB1,CACNA1C,DPYSL4,GFRA1,SPON2,ITGA5,COL6A3,ITGA2,COL3A1,SDC2,CDK5R1,SLIT3,ROBO2,COL4A1,COL4A5,CACNA1H,COL5A2,ITGA1,MEG3,TUBB3
GO:0031290	retinal ganglion cell axon guidance	3.40e-02	3.40e-02	1	SLIT2,ROBO2
GO:0016198	axon choice point recognition	3.96e-02	3.96e-02	1	APP,ROBO2
GO:0016199	axon midline choice point recognition	3.96e-02	3.96e-02	1	APP,ROBO2
GO:0048846	axon extension involved in axon guidance	1.12e-03	1.12e-03	1	SEMA5A,NRP2,SLIT2,SLIT3
GO:0090003	regulation of establishment of protein localization to plasma membrane	1.45e-02	1.45e-02	1	GOPC,SORBS1,EPHA2,NKD2,ITGB1,PID1,LRRC15
GO:0045666	positive regulation of neuron differentiation	2.81e-04	2.81e-04	1	EPHA3,NGFR,NRCAM,PTK7,SEMA5A,DPYSL3,BMP2,SEMA7A,SLIT2,NTRK2,ZEB1,PTPRD,NBL1,HEYL,ISLR2,SOX11,ROBO2,TCF4
GO:0010976	positive regulation of neuron projection development	3.29e-02	3.29e-02	1	EPHA3,NGFR,PTK7,SEMA5A,DPYSL3,SEMA7A,SLIT2,NTRK2,PTPRD,ISLR2,ROBO2
GO:0050772	positive regulation of axonogenesis	5.04e-04	5.04e-04	1	NGFR,SEMA5A,SEMA7A,SLIT2,NTRK2,ISLR2,ROBO2
GO:0001759	organ induction	9.84e-04	9.84e-04	1	BMP4,BMP2
GO:0003129	heart induction	7.05e-04	7.05e-04	1	BMP4,BMP2
GO:0003134	endodermal-mesodermal cell signaling involved in heart induction	1.42e-04	1.42e-04	1	BMP4,BMP2
GO:0031946	regulation of glucocorticoid biosynthetic process	1.83e-02	1.83e-02	1	DKK3,BMP2
GO:2000064	regulation of cortisol biosynthetic process	1.83e-02	1.83e-02	1	DKK3,BMP2
GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	1.87e-04	1.87e-04	1	GPC1,THBS1,SULF2
GO:0002762	negative regulation of myeloid leukocyte differentiation	6.27e-03	6.27e-03	1	FSTL3,INHBA,LRRC17,RUNX1
GO:0001933	negative regulation of protein phosphorylation	1.08e-03	1.08e-03	1	TRIB2,FBLN1,ABL1,SFRP1,CAV1,PDE4D,ERRFI1,RGS4,DUSP1,TWIST1,PMEPA1,BMP4,SPRY2,SLIT2,SFRP2,LATS2,PID1,THY1,DACT1,SPRED1,GREM1,PKIA,SOCS5,MYADM,NOG,ENPP1,SPRED2
GO:0031953	negative regulation of protein autophosphorylation	4.93e-03	4.93e-03	1	CAV1,ERRFI1,ENPP1
GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation	2.60e-02	2.60e-02	1	SFRP1,CAV1,ERRFI1,SFRP2,SOCS5
GO:0046636	negative regulation of alpha-beta T cell activation	3.71e-02	3.71e-02	1	GLI3,TNFSF4,SOCS5
GO:0050710	negative regulation of cytokine secretion	3.21e-02	3.21e-02	1	FBLN1,C1QTNF3,FN1,CD34,SSC5D
GO:2001202	negative regulation of transforming growth factor-beta secretion	3.55e-03	3.55e-03	1	FBLN1,FN1
GO:0010801	negative regulation of peptidyl-threonine phosphorylation	3.96e-02	3.96e-02	1	SPRY2,SPRED1,SPRED2
GO:1903237	negative regulation of leukocyte tethering or rolling	3.05e-02	3.05e-02	1	CXCL12,CCL21
GO:0010977	negative regulation of neuron projection development	3.51e-04	3.51e-04	1	NGFR,SEMA5A,DPYSL3,RTN4,LRP4,ITM2C,SLIT2,SPOCK1,THY1,LPAR1
GO:0050771	negative regulation of axonogenesis	2.89e-04	2.89e-04	1	NGFR,SEMA5A,RTN4,LRP4,SLIT2,THY1
GO:1902668	negative regulation of axon guidance	9.43e-03	9.43e-03	1	SEMA5A,SLIT2
GO:0030517	negative regulation of axon extension	2.99e-02	2.99e-02	1	SEMA5A,RTN4
GO:0060393	regulation of pathway-restricted SMAD protein phosphorylation	5.35e-04	5.35e-04	1	TGFB3,ACVR2A,INHBA,PMEPA1,BMP4,BMP2,GDF11,DAB2,BMP6,GREM1,NOG
GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation	6.82e-03	6.82e-03	1	TGFB3,ACVR2A,INHBA,BMP4,BMP2,GDF11,DAB2,BMP6
GO:0060394	negative regulation of pathway-restricted SMAD protein phosphorylation	9.20e-03	9.20e-03	1	PMEPA1,GREM1,NOG
GO:0045578	negative regulation of B cell differentiation	1.29e-02	1.29e-02	1	SFRP1,INHBA
GO:0031947	negative regulation of glucocorticoid biosynthetic process	1.12e-02	1.12e-02	1	DKK3,BMP2
GO:2000065	negative regulation of cortisol biosynthetic process	1.12e-02	1.12e-02	1	DKK3,BMP2
GO:0060850	regulation of transcription involved in cell fate commitment	2.55e-03	2.55e-03	1	BMP4,BMP2
GO:0003130	BMP signaling pathway involved in heart induction	1.42e-04	1.42e-04	1	BMP4,BMP2
GO:0010759	positive regulation of macrophage chemotaxis	2.73e-02	2.73e-02	1	RARRES2,THBS1
GO:0090331	negative regulation of platelet aggregation	1.95e-03	1.95e-03	1	C1QTNF1,PRKG1
GO:0045581	negative regulation of T cell differentiation	2.63e-02	2.63e-02	1	GLI3,TNFSF4,BMP4,SOCS5
GO:0046639	negative regulation of alpha-beta T cell differentiation	9.13e-03	9.13e-03	1	GLI3,TNFSF4,SOCS5
GO:0007422	peripheral nervous system development	8.26e-03	8.26e-03	1	ETV1,GPC1,PMP22,EGR2,SKI,RUNX1
GO:0048934	peripheral nervous system neuron differentiation	1.44e-02	1.44e-02	1	ETV1,RUNX1
GO:0048935	peripheral nervous system neuron development	1.44e-02	1.44e-02	1	ETV1,RUNX1
GO:0007266	Rho protein signal transduction	3.34e-02	3.34e-02	1	RHOB,ADRA2A,CDC42EP3,COL1A2,DLC1,COL3A1,F2R,LPAR1
GO:0051056	regulation of small GTPase mediated signal transduction	1.38e-03	1.38e-03	1	RHOBTB2,IGF1,RHOBTB1,RASAL2,ARHGAP28,PLEKHG2,SYDE1,CHN2,RASGRF2,DEPDC7,ARHGAP24,RHOB,SLIT2,DLC1,COL3A1,AKAP13,F2R,RASA3,STMN3,LPAR1,ARHGAP23
GO:0046578	regulation of Ras protein signal transduction	4.12e-02	4.12e-02	1	IGF1,RASAL2,DLC1,COL3A1,F2R,RASA3,STMN3,LPAR1
GO:0035023	regulation of Rho protein signal transduction	8.76e-03	8.76e-03	1	DLC1,COL3A1,F2R,LPAR1
GO:1902532	negative regulation of intracellular signal transduction	2.29e-02	2.29e-02	1	SNAI2,NUAK1,RASAL2,FBLN1,C1QTNF3,CAV1,CXCL12,RGS4,DUSP1,TWIST1,SNAI1,BMP4,SH3BP4,THBS1,EPHA2,SLIT2,SFRP2,CREB3L1,DLC1,DACT1,SPRED1,SOCS5,MYADM,RASA3,STMN3,SPRED2
GO:0051058	negative regulation of small GTPase mediated signal transduction	2.04e-02	2.04e-02	1	RASAL2,SLIT2,DLC1,RASA3,STMN3
GO:0051057	positive regulation of small GTPase mediated signal transduction	2.48e-02	2.48e-02	1	IGF1,COL3A1,F2R,LPAR1
GO:0046579	positive regulation of Ras protein signal transduction	2.13e-02	2.13e-02	1	IGF1,COL3A1,F2R,LPAR1
GO:0035025	positive regulation of Rho protein signal transduction	4.20e-03	4.20e-03	1	COL3A1,F2R,LPAR1
